brand_code_uc,brand_descr,week_end,revenue
613954,PAPER MATE,12/15/2018,1404449.41
613954,PAPER MATE,12/22/2018,1860713.29
613954,PAPER MATE,12/29/2018,1142286.75
615191,PEAK BLUE DEF,1/6/2018,272290.59
615191,PEAK BLUE DEF,1/13/2018,299665.59
615191,PEAK BLUE DEF,1/20/2018,308333.73
615191,PEAK BLUE DEF,1/27/2018,257464.38
615191,PEAK BLUE DEF,2/3/2018,244421.72
615191,PEAK BLUE DEF,2/10/2018,254499.67
615191,PEAK BLUE DEF,2/17/2018,248921.5
615191,PEAK BLUE DEF,2/24/2018,231989.92
615191,PEAK BLUE DEF,3/3/2018,244661.04
615191,PEAK BLUE DEF,3/10/2018,268247.97
615191,PEAK BLUE DEF,3/17/2018,269651
615191,PEAK BLUE DEF,3/24/2018,265572.91
615191,PEAK BLUE DEF,3/31/2018,267521.9
615191,PEAK BLUE DEF,4/7/2018,260614.77
615191,PEAK BLUE DEF,4/14/2018,270221.06
615191,PEAK BLUE DEF,4/21/2018,277597.69
615191,PEAK BLUE DEF,4/28/2018,273119.42
615191,PEAK BLUE DEF,5/5/2018,273609.55
615191,PEAK BLUE DEF,5/12/2018,270135.92
615191,PEAK BLUE DEF,5/19/2018,269870.7
615191,PEAK BLUE DEF,5/26/2018,268503.37
615191,PEAK BLUE DEF,6/2/2018,257978.03
615191,PEAK BLUE DEF,6/9/2018,283341.2
615191,PEAK BLUE DEF,6/16/2018,289993.38
615191,PEAK BLUE DEF,6/23/2018,284453.71
615191,PEAK BLUE DEF,6/30/2018,298721.49
615191,PEAK BLUE DEF,7/7/2018,274237.49
615191,PEAK BLUE DEF,7/14/2018,287093.6
615191,PEAK BLUE DEF,7/21/2018,288626.6
615191,PEAK BLUE DEF,7/28/2018,300192.13
615191,PEAK BLUE DEF,8/4/2018,294248.62
615191,PEAK BLUE DEF,8/11/2018,285999.18
615191,PEAK BLUE DEF,8/18/2018,287332.4
615191,PEAK BLUE DEF,8/25/2018,284175.94
615191,PEAK BLUE DEF,9/1/2018,289493.56
615191,PEAK BLUE DEF,9/8/2018,275382.25
615191,PEAK BLUE DEF,9/15/2018,300403.42
615191,PEAK BLUE DEF,9/22/2018,289585.72
615191,PEAK BLUE DEF,9/29/2018,295570.04
615191,PEAK BLUE DEF,10/6/2018,298238.58
615191,PEAK BLUE DEF,10/13/2018,301329.91
615191,PEAK BLUE DEF,10/20/2018,313785.71
615191,PEAK BLUE DEF,10/27/2018,321575.88
615191,PEAK BLUE DEF,11/3/2018,319906.21
615191,PEAK BLUE DEF,11/10/2018,315434.03
615191,PEAK BLUE DEF,11/17/2018,338421.16
615191,PEAK BLUE DEF,11/24/2018,321627.52
615191,PEAK BLUE DEF,12/1/2018,304223.58
615191,PEAK BLUE DEF,12/8/2018,331481.38
615191,PEAK BLUE DEF,12/15/2018,334837.25
615191,PEAK BLUE DEF,12/22/2018,339550.45
615191,PEAK BLUE DEF,12/29/2018,255495.38
615969,PEOPLE,1/6/2018,1086403.6
615969,PEOPLE,1/13/2018,1068597.72
615969,PEOPLE,1/20/2018,1033927.61
615969,PEOPLE,1/27/2018,1002888.38
615969,PEOPLE,2/3/2018,1028490.21
615969,PEOPLE,2/10/2018,922817.76
615969,PEOPLE,2/17/2018,780980
615969,PEOPLE,2/24/2018,796741.98
615969,PEOPLE,3/3/2018,909861.69
615969,PEOPLE,3/10/2018,870090.3
615969,PEOPLE,3/17/2018,840517.13
615969,PEOPLE,3/24/2018,943071.73
615969,PEOPLE,3/31/2018,1153705.08
615969,PEOPLE,4/7/2018,1130911.01
615969,PEOPLE,4/14/2018,1043851.26
615969,PEOPLE,4/21/2018,950730.82
615969,PEOPLE,4/28/2018,1020396.29
615969,PEOPLE,5/5/2018,1103021.84
615969,PEOPLE,5/12/2018,1247379.3
615969,PEOPLE,5/19/2018,1039524.08
615969,PEOPLE,5/26/2018,1110955.79
615969,PEOPLE,6/2/2018,1503511.79
615969,PEOPLE,6/9/2018,1181782.05
615969,PEOPLE,6/16/2018,1014179.46
615969,PEOPLE,6/23/2018,1013853.85
615969,PEOPLE,6/30/2018,776523.05
615969,PEOPLE,7/7/2018,1084889.08
615969,PEOPLE,7/14/2018,1003223.54
615969,PEOPLE,7/21/2018,1011322.27
615969,PEOPLE,7/28/2018,1009648.08
615969,PEOPLE,8/4/2018,917473.24
615969,PEOPLE,8/11/2018,905523.1
615969,PEOPLE,8/18/2018,931307.82
615969,PEOPLE,8/25/2018,971615.02
615969,PEOPLE,9/1/2018,989617.05
615969,PEOPLE,9/8/2018,965400.77
615969,PEOPLE,9/15/2018,956081.23
615969,PEOPLE,9/22/2018,880364.78
615969,PEOPLE,9/29/2018,710082.86
615969,PEOPLE,10/6/2018,648136.1
615969,PEOPLE,10/13/2018,865541.19
615969,PEOPLE,10/20/2018,909635.24
615969,PEOPLE,10/27/2018,852561
615969,PEOPLE,11/3/2018,951501.04
615969,PEOPLE,11/10/2018,954836.67
615969,PEOPLE,11/17/2018,768825.56
615969,PEOPLE,11/24/2018,896713.21
615969,PEOPLE,12/1/2018,723890.67
615969,PEOPLE,12/8/2018,699147.96
615969,PEOPLE,12/15/2018,795857.43
615969,PEOPLE,12/22/2018,982630.97
615969,PEOPLE,12/29/2018,1071127.78
617480,PHILIPS NORELCO,1/6/2018,1243600.72
617480,PHILIPS NORELCO,1/13/2018,1221499.12
617480,PHILIPS NORELCO,1/20/2018,1224689.71
617480,PHILIPS NORELCO,1/27/2018,1115785.01
617480,PHILIPS NORELCO,2/3/2018,1066862.1
617480,PHILIPS NORELCO,2/10/2018,1101801.37
617480,PHILIPS NORELCO,2/17/2018,1261561.6
617480,PHILIPS NORELCO,2/24/2018,1196385.69
617480,PHILIPS NORELCO,3/3/2018,1178926.33
617480,PHILIPS NORELCO,3/10/2018,1126801.85
617480,PHILIPS NORELCO,3/17/2018,1129510.9
617480,PHILIPS NORELCO,3/24/2018,1204914.24
617480,PHILIPS NORELCO,3/31/2018,1257635.85
617480,PHILIPS NORELCO,4/7/2018,1042865.98
617480,PHILIPS NORELCO,4/14/2018,1119801.64
617480,PHILIPS NORELCO,4/21/2018,1105879.43
617480,PHILIPS NORELCO,4/28/2018,1100040.79
617480,PHILIPS NORELCO,5/5/2018,1129315.02
617480,PHILIPS NORELCO,5/12/2018,1144876.37
617480,PHILIPS NORELCO,5/19/2018,1140929.86
617480,PHILIPS NORELCO,5/26/2018,1183461.94
617480,PHILIPS NORELCO,6/2/2018,1258214.23
617480,PHILIPS NORELCO,6/9/2018,1372247.68
617480,PHILIPS NORELCO,6/16/2018,1819065.29
617480,PHILIPS NORELCO,6/23/2018,1397251.28
617480,PHILIPS NORELCO,6/30/2018,1238953.51
617480,PHILIPS NORELCO,7/7/2018,1253397.17
617480,PHILIPS NORELCO,7/14/2018,1259361.43
617480,PHILIPS NORELCO,7/21/2018,1229270
617480,PHILIPS NORELCO,7/28/2018,1202660.79
617480,PHILIPS NORELCO,8/4/2018,1319911.14
617480,PHILIPS NORELCO,8/11/2018,1347564.22
617480,PHILIPS NORELCO,8/18/2018,1469880.49
617480,PHILIPS NORELCO,8/25/2018,1397861.24
617480,PHILIPS NORELCO,9/1/2018,1282427.14
617480,PHILIPS NORELCO,9/8/2018,1242342.9
617480,PHILIPS NORELCO,9/15/2018,1175574.01
617480,PHILIPS NORELCO,9/22/2018,1185907.07
617480,PHILIPS NORELCO,9/29/2018,1130630.82
617480,PHILIPS NORELCO,10/6/2018,1180378.41
617480,PHILIPS NORELCO,10/13/2018,1151558.2
617480,PHILIPS NORELCO,10/20/2018,1106662.65
617480,PHILIPS NORELCO,10/27/2018,1072343.57
617480,PHILIPS NORELCO,11/3/2018,1099540.44
617480,PHILIPS NORELCO,11/10/2018,1207389.31
617480,PHILIPS NORELCO,11/17/2018,1175355.2
617480,PHILIPS NORELCO,11/24/2018,2337807.72
617480,PHILIPS NORELCO,12/1/2018,1569368.16
617480,PHILIPS NORELCO,12/8/2018,1663891.3
617480,PHILIPS NORELCO,12/15/2018,1971644.47
617480,PHILIPS NORELCO,12/22/2018,3117160.78
617480,PHILIPS NORELCO,12/29/2018,2103476.51
617497,PHILIPS SONICARE,1/6/2018,777905.36
617497,PHILIPS SONICARE,1/13/2018,767983.49
617497,PHILIPS SONICARE,1/20/2018,857755.51
617497,PHILIPS SONICARE,1/27/2018,956413.74
617497,PHILIPS SONICARE,2/3/2018,989463.57
617497,PHILIPS SONICARE,2/10/2018,974420.36
617497,PHILIPS SONICARE,2/17/2018,1200117.71
617497,PHILIPS SONICARE,2/24/2018,1055602.45
617497,PHILIPS SONICARE,3/3/2018,836101.71
617497,PHILIPS SONICARE,3/10/2018,798406.15
617497,PHILIPS SONICARE,3/17/2018,801082
617497,PHILIPS SONICARE,3/24/2018,1021276.16
617497,PHILIPS SONICARE,3/31/2018,1055683.36
617497,PHILIPS SONICARE,4/7/2018,849580
617497,PHILIPS SONICARE,4/14/2018,754891.3
617497,PHILIPS SONICARE,4/21/2018,780910.66
617497,PHILIPS SONICARE,4/28/2018,819650.13
617497,PHILIPS SONICARE,5/5/2018,896398.8
617497,PHILIPS SONICARE,5/12/2018,1079320.8
617497,PHILIPS SONICARE,5/19/2018,963071.01
617497,PHILIPS SONICARE,5/26/2018,943418.35
617497,PHILIPS SONICARE,6/2/2018,978690.81
617497,PHILIPS SONICARE,6/9/2018,998211.93
617497,PHILIPS SONICARE,6/16/2018,1147540.69
617497,PHILIPS SONICARE,6/23/2018,1046109.33
617497,PHILIPS SONICARE,6/30/2018,935116.33
617497,PHILIPS SONICARE,7/7/2018,804327.26
617497,PHILIPS SONICARE,7/14/2018,766363.3
617497,PHILIPS SONICARE,7/21/2018,722336.96
617497,PHILIPS SONICARE,7/28/2018,767736.06
617497,PHILIPS SONICARE,8/4/2018,842524.53
617497,PHILIPS SONICARE,8/11/2018,954889.15
617497,PHILIPS SONICARE,8/18/2018,1027219.24
617497,PHILIPS SONICARE,8/25/2018,914680.23
617497,PHILIPS SONICARE,9/1/2018,789062.14
617497,PHILIPS SONICARE,9/8/2018,751658.05
617497,PHILIPS SONICARE,9/15/2018,718375.04
617497,PHILIPS SONICARE,9/22/2018,832342.92
617497,PHILIPS SONICARE,9/29/2018,862694.71
617497,PHILIPS SONICARE,10/6/2018,812660.81
617497,PHILIPS SONICARE,10/13/2018,871503.56
617497,PHILIPS SONICARE,10/20/2018,843606.06
617497,PHILIPS SONICARE,10/27/2018,766836.08
617497,PHILIPS SONICARE,11/3/2018,706796.23
617497,PHILIPS SONICARE,11/10/2018,927503.65
617497,PHILIPS SONICARE,11/17/2018,1020171.42
617497,PHILIPS SONICARE,11/24/2018,3844471.12
617497,PHILIPS SONICARE,12/1/2018,1639068.07
617497,PHILIPS SONICARE,12/8/2018,1861334.87
617497,PHILIPS SONICARE,12/15/2018,2360516.41
617497,PHILIPS SONICARE,12/22/2018,3581735.69
617497,PHILIPS SONICARE,12/29/2018,2271584.27
630944,RUBBERMAID,1/6/2018,2358772.64
630944,RUBBERMAID,1/13/2018,2462288.38
630944,RUBBERMAID,1/20/2018,2212655.81
630944,RUBBERMAID,1/27/2018,2164909.84
630944,RUBBERMAID,2/3/2018,2154053.49
630944,RUBBERMAID,2/10/2018,2016214.3
630944,RUBBERMAID,2/17/2018,1911254.4
630944,RUBBERMAID,2/24/2018,2040804.66
630944,RUBBERMAID,3/3/2018,2138409.2
630944,RUBBERMAID,3/10/2018,2096211.01
630944,RUBBERMAID,3/17/2018,2037802.36
630944,RUBBERMAID,3/24/2018,1973816.63
630944,RUBBERMAID,3/31/2018,2120499.62
630944,RUBBERMAID,4/7/2018,1926842.46
630944,RUBBERMAID,4/14/2018,2009234.69
630944,RUBBERMAID,4/21/2018,1956262.2
630944,RUBBERMAID,4/28/2018,1874931.14
630944,RUBBERMAID,5/5/2018,1846897.96
630944,RUBBERMAID,5/12/2018,1955512.46
630944,RUBBERMAID,5/19/2018,2056989.41
630944,RUBBERMAID,5/26/2018,2119248.2
630944,RUBBERMAID,6/2/2018,2136155.57
630944,RUBBERMAID,6/9/2018,2194905.16
630944,RUBBERMAID,6/16/2018,2129691.36
630944,RUBBERMAID,6/23/2018,2104544.17
630944,RUBBERMAID,6/30/2018,2150009.83
630944,RUBBERMAID,7/7/2018,2488282.36
630944,RUBBERMAID,7/14/2018,2253819.05
630944,RUBBERMAID,7/21/2018,2176645.51
630944,RUBBERMAID,7/28/2018,2115794.87
630944,RUBBERMAID,8/4/2018,2220401.11
630944,RUBBERMAID,8/11/2018,2404543.82
630944,RUBBERMAID,8/18/2018,2602230.96
630944,RUBBERMAID,8/25/2018,2570482.05
630944,RUBBERMAID,9/1/2018,2468903.66
630944,RUBBERMAID,9/8/2018,2496398.15
630944,RUBBERMAID,9/15/2018,2151487.77
630944,RUBBERMAID,9/22/2018,2084213.78
630944,RUBBERMAID,9/29/2018,1949620.07
630944,RUBBERMAID,10/6/2018,1960531.96
630944,RUBBERMAID,10/13/2018,1875953.08
630944,RUBBERMAID,10/20/2018,1875584.09
630944,RUBBERMAID,10/27/2018,1853982.23
630944,RUBBERMAID,11/3/2018,1926826.19
630944,RUBBERMAID,11/10/2018,2002752.35
630944,RUBBERMAID,11/17/2018,2401929.99
630944,RUBBERMAID,11/24/2018,6038689.42
630944,RUBBERMAID,12/1/2018,2306785.48
630944,RUBBERMAID,12/8/2018,2106596.65
630944,RUBBERMAID,12/15/2018,2325615.23
630944,RUBBERMAID,12/22/2018,3051325.51
630944,RUBBERMAID,12/29/2018,2647732.66
635032,SCOTCH,1/6/2018,2954771.37
635032,SCOTCH,1/13/2018,2830843.24
635032,SCOTCH,1/20/2018,2655634.38
635032,SCOTCH,1/27/2018,2629316.14
635032,SCOTCH,2/3/2018,2618132.57
635032,SCOTCH,2/10/2018,2564551.18
635032,SCOTCH,2/17/2018,2763456.92
635032,SCOTCH,2/24/2018,2346881.31
635032,SCOTCH,3/3/2018,2519968.8
635032,SCOTCH,3/10/2018,2477595.71
635032,SCOTCH,3/17/2018,2459221.04
635032,SCOTCH,3/24/2018,2529382.37
635032,SCOTCH,3/31/2018,2643616.05
635032,SCOTCH,4/7/2018,2208001.77
635032,SCOTCH,4/14/2018,2415436.21
635032,SCOTCH,4/21/2018,2444179.29
635032,SCOTCH,4/28/2018,2425004.1
635032,SCOTCH,5/5/2018,2523186.69
635032,SCOTCH,5/12/2018,2701083.73
635032,SCOTCH,5/19/2018,2511483.48
635032,SCOTCH,5/26/2018,2501328.35
635032,SCOTCH,6/2/2018,2549916.17
635032,SCOTCH,6/9/2018,2488705.25
635032,SCOTCH,6/16/2018,2553781.28
635032,SCOTCH,6/23/2018,2464506.62
635032,SCOTCH,6/30/2018,2446855.64
635032,SCOTCH,7/7/2018,2317800.4
635032,SCOTCH,7/14/2018,2563358.19
635032,SCOTCH,7/21/2018,2934868.37
635032,SCOTCH,7/28/2018,3120671.41
635032,SCOTCH,8/4/2018,3485394.72
635032,SCOTCH,8/11/2018,3770830.86
635032,SCOTCH,8/18/2018,4002199.27
635032,SCOTCH,8/25/2018,3878513.64
635032,SCOTCH,9/1/2018,3362900.91
635032,SCOTCH,9/8/2018,3045077.29
635032,SCOTCH,9/15/2018,2701023.85
635032,SCOTCH,9/22/2018,2529879.57
635032,SCOTCH,9/29/2018,2471181.49
635032,SCOTCH,10/6/2018,2501414.3
635032,SCOTCH,10/13/2018,2510752.93
635032,SCOTCH,10/20/2018,2521894.35
635032,SCOTCH,10/27/2018,2750094.63
635032,SCOTCH,11/3/2018,2831828.33
635032,SCOTCH,11/10/2018,2993131.71
635032,SCOTCH,11/17/2018,3569882.78
635032,SCOTCH,11/24/2018,4341275.22
635032,SCOTCH,12/1/2018,6357133.88
635032,SCOTCH,12/8/2018,8396659.6
635032,SCOTCH,12/15/2018,10456507.16
635032,SCOTCH,12/22/2018,15243565.01
635032,SCOTCH,12/29/2018,9285474.13
644405,STERILITE,1/6/2018,11940220.55
644405,STERILITE,1/13/2018,7618081.5
644405,STERILITE,1/20/2018,6222645.51
644405,STERILITE,1/27/2018,5078396.35
644405,STERILITE,2/3/2018,4769796.82
644405,STERILITE,2/10/2018,4320361.5
644405,STERILITE,2/17/2018,4380901.42
644405,STERILITE,2/24/2018,5042279.62
644405,STERILITE,3/3/2018,5119224.43
644405,STERILITE,3/10/2018,4994769.21
644405,STERILITE,3/17/2018,4976433.38
644405,STERILITE,3/24/2018,5025697.69
644405,STERILITE,3/31/2018,5020667.92
644405,STERILITE,4/7/2018,4679901.51
644405,STERILITE,4/14/2018,4976303.96
644405,STERILITE,4/21/2018,4948326.06
644405,STERILITE,4/28/2018,5106628.88
644405,STERILITE,5/5/2018,5238575.11
644405,STERILITE,5/12/2018,5328786.44
644405,STERILITE,5/19/2018,5078291.03
644405,STERILITE,5/26/2018,5232484.49
644405,STERILITE,6/2/2018,5576065.04
644405,STERILITE,6/9/2018,5357221.56
644405,STERILITE,6/16/2018,5304268.05
644405,STERILITE,6/23/2018,4894901.18
644405,STERILITE,6/30/2018,5014369.96
644405,STERILITE,7/7/2018,5193807.82
644405,STERILITE,7/14/2018,4953520.91
644405,STERILITE,7/21/2018,5402673.6
644405,STERILITE,7/28/2018,5694229.22
644405,STERILITE,8/4/2018,6243722.28
644405,STERILITE,8/11/2018,6341547.52
644405,STERILITE,8/18/2018,7100611.67
644405,STERILITE,8/25/2018,7054620.53
644405,STERILITE,9/1/2018,5820293.8
644405,STERILITE,9/8/2018,5576290.69
644405,STERILITE,9/15/2018,4824238.73
644405,STERILITE,9/22/2018,4719585.62
644405,STERILITE,9/29/2018,5036946.13
644405,STERILITE,10/6/2018,4669517.64
644405,STERILITE,10/13/2018,4577528.84
644405,STERILITE,10/20/2018,4577714.72
644405,STERILITE,10/27/2018,4446394.86
644405,STERILITE,11/3/2018,5612797.47
644405,STERILITE,11/10/2018,5751041.7
644405,STERILITE,11/17/2018,5121431.66
644405,STERILITE,11/24/2018,4845356.94
644405,STERILITE,12/1/2018,5013277.32
644405,STERILITE,12/8/2018,4469432.33
644405,STERILITE,12/15/2018,4175965.54
644405,STERILITE,12/22/2018,4630929.24
644405,STERILITE,12/29/2018,11933683.27
644407,STERILITE CLEAR VIEW,1/6/2018,2228195.46
644407,STERILITE CLEAR VIEW,1/13/2018,1248533.76
644407,STERILITE CLEAR VIEW,1/20/2018,996847.78
644407,STERILITE CLEAR VIEW,1/27/2018,808374.34
644407,STERILITE CLEAR VIEW,2/3/2018,1008969.88
644407,STERILITE CLEAR VIEW,2/10/2018,669614.41
644407,STERILITE CLEAR VIEW,2/17/2018,705083.32
644407,STERILITE CLEAR VIEW,2/24/2018,806204.59
644407,STERILITE CLEAR VIEW,3/3/2018,1517092.27
644407,STERILITE CLEAR VIEW,3/10/2018,743778.98
644407,STERILITE CLEAR VIEW,3/17/2018,734304.64
644407,STERILITE CLEAR VIEW,3/24/2018,757193.21
644407,STERILITE CLEAR VIEW,3/31/2018,855033.22
644407,STERILITE CLEAR VIEW,4/7/2018,942047.59
644407,STERILITE CLEAR VIEW,4/14/2018,887008.15
644407,STERILITE CLEAR VIEW,4/21/2018,860994.27
644407,STERILITE CLEAR VIEW,4/28/2018,897067.97
644407,STERILITE CLEAR VIEW,5/5/2018,1244873.01
644407,STERILITE CLEAR VIEW,5/12/2018,1055829.71
644407,STERILITE CLEAR VIEW,5/19/2018,956245.73
644407,STERILITE CLEAR VIEW,5/26/2018,1041578.8
644407,STERILITE CLEAR VIEW,6/2/2018,1017138.2
644407,STERILITE CLEAR VIEW,6/9/2018,974648.09
644407,STERILITE CLEAR VIEW,6/16/2018,1019824.32
644407,STERILITE CLEAR VIEW,6/23/2018,900992.77
644407,STERILITE CLEAR VIEW,6/30/2018,865880.47
644407,STERILITE CLEAR VIEW,7/7/2018,1026650.92
644407,STERILITE CLEAR VIEW,7/14/2018,775700.74
644407,STERILITE CLEAR VIEW,7/21/2018,798313.79
644407,STERILITE CLEAR VIEW,7/28/2018,797736.66
644407,STERILITE CLEAR VIEW,8/4/2018,790724.37
644407,STERILITE CLEAR VIEW,8/11/2018,913273.1
644407,STERILITE CLEAR VIEW,8/18/2018,1179903.31
644407,STERILITE CLEAR VIEW,8/25/2018,829399.15
644407,STERILITE CLEAR VIEW,9/1/2018,930676.65
644407,STERILITE CLEAR VIEW,9/8/2018,787477.69
644407,STERILITE CLEAR VIEW,9/15/2018,847427.29
644407,STERILITE CLEAR VIEW,9/22/2018,725015.84
644407,STERILITE CLEAR VIEW,9/29/2018,869611.79
644407,STERILITE CLEAR VIEW,10/6/2018,724996.76
644407,STERILITE CLEAR VIEW,10/13/2018,929465.23
644407,STERILITE CLEAR VIEW,10/20/2018,724281.58
644407,STERILITE CLEAR VIEW,10/27/2018,922646.43
644407,STERILITE CLEAR VIEW,11/3/2018,818047.26
644407,STERILITE CLEAR VIEW,11/10/2018,819113.92
644407,STERILITE CLEAR VIEW,11/17/2018,741246.36
644407,STERILITE CLEAR VIEW,11/24/2018,778324.59
644407,STERILITE CLEAR VIEW,12/1/2018,786281.55
644407,STERILITE CLEAR VIEW,12/8/2018,752273.26
644407,STERILITE CLEAR VIEW,12/15/2018,685461.72
644407,STERILITE CLEAR VIEW,12/22/2018,690825.85
644407,STERILITE CLEAR VIEW,12/29/2018,1688900.1
663504,WARNER HOME VIDEO,1/6/2018,1711245.51
663504,WARNER HOME VIDEO,1/13/2018,3640599.06
663504,WARNER HOME VIDEO,1/20/2018,3305027.86
663504,WARNER HOME VIDEO,1/27/2018,3107095.16
663504,WARNER HOME VIDEO,2/3/2018,1704544.32
663504,WARNER HOME VIDEO,2/10/2018,1586775.94
663504,WARNER HOME VIDEO,2/17/2018,1671806.36
663504,WARNER HOME VIDEO,2/24/2018,1198953.18
663504,WARNER HOME VIDEO,3/3/2018,1319200.38
663504,WARNER HOME VIDEO,3/10/2018,1186835.61
663504,WARNER HOME VIDEO,3/17/2018,6161755.11
663504,WARNER HOME VIDEO,3/24/2018,2891607.61
663504,WARNER HOME VIDEO,3/31/2018,2350791.07
663504,WARNER HOME VIDEO,4/7/2018,1189707.54
663504,WARNER HOME VIDEO,4/14/2018,1219988.14
663504,WARNER HOME VIDEO,4/21/2018,1046478.44
663504,WARNER HOME VIDEO,4/28/2018,1168892.66
663504,WARNER HOME VIDEO,5/5/2018,1485668.36
663504,WARNER HOME VIDEO,5/12/2018,1409120.83
663504,WARNER HOME VIDEO,5/19/2018,1099181.02
663504,WARNER HOME VIDEO,5/26/2018,1232080.62
663504,WARNER HOME VIDEO,6/2/2018,1154084.85
663504,WARNER HOME VIDEO,6/9/2018,1109210.09
663504,WARNER HOME VIDEO,6/16/2018,2260316.74
663504,WARNER HOME VIDEO,6/23/2018,1229787.62
663504,WARNER HOME VIDEO,6/30/2018,1042429.61
663504,WARNER HOME VIDEO,7/7/2018,919678.07
663504,WARNER HOME VIDEO,7/14/2018,934933.27
663504,WARNER HOME VIDEO,7/21/2018,1884494.02
663504,WARNER HOME VIDEO,7/28/2018,3253131.31
663504,WARNER HOME VIDEO,8/4/2018,2232616.03
663504,WARNER HOME VIDEO,8/11/2018,1936088.51
663504,WARNER HOME VIDEO,8/18/2018,1476760.62
663504,WARNER HOME VIDEO,8/25/2018,1125415.93
663504,WARNER HOME VIDEO,9/1/2018,1321017.82
663504,WARNER HOME VIDEO,9/8/2018,1194194.19
663504,WARNER HOME VIDEO,9/15/2018,1785726.17
663504,WARNER HOME VIDEO,9/22/2018,1397225.09
663504,WARNER HOME VIDEO,9/29/2018,1030454.09
663504,WARNER HOME VIDEO,10/6/2018,909518.73
663504,WARNER HOME VIDEO,10/13/2018,939124.82
663504,WARNER HOME VIDEO,10/20/2018,2107690.28
663504,WARNER HOME VIDEO,10/27/2018,977744.3
663504,WARNER HOME VIDEO,11/3/2018,1253112.87
663504,WARNER HOME VIDEO,11/10/2018,1169889.87
663504,WARNER HOME VIDEO,11/17/2018,2260725.24
663504,WARNER HOME VIDEO,11/24/2018,9943915.8
663504,WARNER HOME VIDEO,12/1/2018,2217269.49
663504,WARNER HOME VIDEO,12/8/2018,2926234.62
663504,WARNER HOME VIDEO,12/15/2018,3766162.02
663504,WARNER HOME VIDEO,12/22/2018,4587933.33
663504,WARNER HOME VIDEO,12/29/2018,2721476.34
